feedback_text,count,percent
"Single-Arm TRX Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, trong buổi tập này.",1,0.0069
"Tôi thích Machine Incline Chest Press, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thích Machine Pullover, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"TRX Suspension Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi tập với mức hiện tại.",1,0.0069
"Bài Single-Arm TRX Row dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài Band Pull-Apart dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi thích Machine Incline Chest Press, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thích Lateral Band Walk, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, sau vài set đầu.",1,0.0069
"TRX Fallouts phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, khi tập với mức hiện tại.",1,0.0069
"Tôi thích TRX Pistol Squat, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Tôi thích Standing Ab Wheel Rollout, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, trong nhịp tập tuần này.",1,0.0069
"Machine Pullover phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi tập với mức hiện tại.",1,0.0069
"Bài Machine Incline Chest Press dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi so với khả năng hiện tại.",1,0.0069
"Tôi thích TRX Push-Up, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thích TRX Fallouts, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Box Jump dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Standing Ab Wheel Rollout dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài TRX Suspension Row dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, ở bối cảnh lịch tập này.",1,0.0069
"TRX Push-Up phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, khi tập với mức hiện tại.",1,0.0069
"Machine Pullover phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, khi tập với mức hiện tại.",1,0.0069
"Bài Band Pull-Apart dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi thích Band Pull-Apart, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Machine Incline Chest Press dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Seated Leg Curl phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, trong buổi tập này.",1,0.0069
"Tôi thích TRX Pistol Squat, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thích Box Jump, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Machine Pullover dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, sau khi hoàn thành phần chính.",1,0.0069
"Single-Arm TRX Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, ở phần cuối buổi.",1,0.0069
"Tôi thấy Pull-Up đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, khi xét cảm giác phục hồi.",1,0.0069
"Pull-Up khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, trong lần đánh giá hôm nay.",1,0.0069
"Hanging Windshield Wiper khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, sau vài set đầu.",1,0.0069
"Chin-Up khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Chin-Up vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi thấy Pull-Up đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, khi tập với mức hiện tại.",1,0.0069
"Tôi thấy Hanging Windshield Wiper đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, khi xét cảm giác phục hồi.",1,0.0069
"Bài Hanging Windshield Wiper vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, khi so với khả năng hiện tại.",1,0.0069
"Bài Chin-Up vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi thấy Push-Up đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, khi xét cảm giác phục hồi.",1,0.0069
"Bài Chin-Up vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi thấy Hanging Windshield Wiper đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Chin-Up khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thấy Pull-Up đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Hanging Windshield Wiper khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Hanging Windshield Wiper vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi thích Bird Dog, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong lần đánh giá hôm nay.",1,0.0069
"Reverse Crunch phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi xét cảm giác phục hồi.",1,0.0069
"Side-Lying Inner Thigh Raise phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, trong buổi tập này.",1,0.0069
"Bài Reverse Crunch dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi theo giáo án hiện tại.",1,0.0069
"Bicycle Crunch phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, khi xét cảm giác phục hồi.",1,0.0069
"Tôi thích Bird Dog, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Burpee dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, khi theo giáo án hiện tại.",1,0.0069
"Donkey Kick phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, ở phần cuối buổi.",1,0.0069
"Tôi thích Standing Calf Raise, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong nhịp tập tuần này.",1,0.0069
"Bài Mountain Climbers dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, ở bối cảnh lịch tập này.",1,0.0069
"Bài Bicycle Crunch dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, khi so với khả năng hiện tại.",1,0.0069
"Bicycle Crunch phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi xét cảm giác phục hồi.",1,0.0069
"Bài Mountain Climbers vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, khi so với khả năng hiện tại.",1,0.0069
"Standing Calf Raise phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi tập với mức hiện tại.",1,0.0069
"Donkey Kick khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, sau vài set đầu.",1,0.0069
"Bài Standing Calf Raise dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Dead Bug vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, khi so với khả năng hiện tại.",1,0.0069
"Bài Bicycle Crunch dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Leg Extension phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Tôi thích Single-Leg Leg Extension, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, trong nhịp tập tuần này.",1,0.0069
"Bài Machine Leg Extension dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, ở bối cảnh lịch tập này.",1,0.0069
"Bài Machine Leg Extension dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Chest-Supported T-Bar Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, trong buổi tập này.",1,0.0069
"Leg Extension phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, ở phần cuối buổi.",1,0.0069
"Machine Leg Extension phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Bài Leg Extension dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, ở bối cảnh lịch tập này.",1,0.0069
"Chest-Supported T-Bar Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Tôi thích Machine Leg Extension, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 4/5, ở lần ghi nhận gần đây.",1,0.0069
"Chest-Supported T-Bar Row phù hợp với tôi, không gây khó chịu và giúp buổi tập có nhịp ổn. Lý do chính: Good fit. Mức đánh giá 5/5, khi tập với mức hiện tại.",1,0.0069
"Bài Leg Extension dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 4/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Battle Ropes dễ setup, cảm giác kiểm soát tốt nên tôi muốn tiếp tục duy trì. Lý do chính: Good fit. Mức đánh giá 5/5, khi so với khả năng hiện tại.",1,0.0069
"Tôi thích Chest-Supported T-Bar Row, cảm giác vào cơ tốt và muốn giữ bài này trong lịch. Lý do chính: Good fit. Mức đánh giá 5/5, trong nhịp tập tuần này.",1,0.0069
"Tôi thấy Decline Push-Up đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Plate Pinch Hold khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, ở lần ghi nhận gần đây.",1,0.0069
"Tôi thấy Copenhagen Adductor Drop đang hơi nhẹ so với sức hiện tại, có thể tăng độ khó hoặc thêm volume vừa phải. Lý do chính: Good fit, Too easy. Mức đánh giá 4/5, ở phần cuối buổi.",1,0.0069
"Bài Decline Push-Up vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài Plate Pinch Hold vào nhịp tốt, tôi muốn progression rõ hơn để tiếp tục tiến bộ. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, ở bối cảnh lịch tập này.",1,0.0069
"Copenhagen Adductor Drop khá dễ kiểm soát, tôi hoàn thành tốt và muốn tăng thử thách nhẹ ở lần tới. Lý do chính: Good fit, Too easy. Mức đánh giá 5/5, ở lần ghi nhận gần đây.",1,0.0069
