sample_id,sample_source,task_type,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week,label_name,label_value,feedback_id,history_session_id,history_item_id,plan_item_id,rating,sentiment,difficulty_feedback,enjoyment_rating,fatigue_feedback,pain_feedback,duration_feedback,progression_preference,requested_action,feedback_reason_tag_count,actual_rpe,actual_load_kg,difficulty_rating,exercise_enjoyment,pain_during_exercise,technique_quality,session_rpe,session_completion_pct,plan_item_role,exercise_preference,pain_area_count,safety_label
PREF0008783,preference_training_dataset,preference,U000161,PLAN000161,EX0340,Beginner,Rehabilitation and Joint Health,Muscle Gain,Female,29,167.0,59.8,21.44,Normal,4,Auto,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012783,WHS00002958,WHI000013197,WPI00002865,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.1,0.0,1.0,4.0,No,Good,5.3,100.0,Isolation,Like,,
PREF0008784,preference_training_dataset,preference,U000453,PLAN000453,EX0340,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,167.0,77.1,27.65,Overweight,2,Push Pull Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012784,WHS00008311,WHI000035906,WPI00007875,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.0,0.0,2.0,3.0,No,Good,6.8,100.0,Isolation,Neutral,,
PREF0008785,preference_training_dataset,preference,U000453,PLAN000453,EX0340,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,167.0,77.1,27.65,Overweight,2,Push Pull Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012785,WHS00008321,WHI000035966,WPI00007875,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,6.8,0.0,2.0,3.0,No,Good,6.8,100.0,Isolation,Neutral,,
PREF0008786,preference_training_dataset,preference,U000357,PLAN000357,EX0340,Advanced,Athletic Performance,Strength,Male,28,178.0,57.6,18.18,Underweight,2,Upper Lower,Commercial Gym,11,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012786,WHS00006538,WHI000028984,WPI00006397,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,5.0,6.5,0.0,2.0,4.0,No,Good,6.8,100.0,Isolation,Like,,
PREF0008787,preference_training_dataset,preference,U000357,PLAN000357,EX0340,Advanced,Athletic Performance,Strength,Male,28,178.0,57.6,18.18,Underweight,2,Upper Lower,Commercial Gym,11,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012787,WHS00006540,WHI000028996,WPI00006397,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,6.8,0.0,2.0,4.0,No,Good,6.8,100.0,Isolation,Like,,
PREF0008790,preference_training_dataset,preference,U000009,PLAN000009,EX0340,Advanced,Fat Loss,Rehabilitation and Joint Health,Male,25,183.0,111.1,33.18,Obese,5,Push Pull Legs,Commercial Gym,3,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012790,WHS00000150,WHI000000724,WPI00000171,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,6.8,0.0,2.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008793,preference_training_dataset,preference,U000009,PLAN000009,EX0340,Advanced,Fat Loss,Rehabilitation and Joint Health,Male,25,183.0,111.1,33.18,Obese,5,Push Pull Legs,Commercial Gym,3,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012793,WHS00000153,WHI000000741,WPI00000187,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.2,0.0,3.0,3.0,No,Good,7.0,100.0,Isolation,Neutral,,
PREF0008797,preference_training_dataset,preference,U000174,PLAN000174,EX0340,Advanced,Mobility and Flexibility,Athletic Performance,Male,18,171.0,87.4,29.89,Overweight,4,Push Pull Legs,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012797,WHS00003178,WHI000014061,WPI00003059,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.8,0.0,1.0,4.0,No,Good,5.8,100.0,Isolation,Like,,
PREF0008798,preference_training_dataset,preference,U000321,PLAN000321,EX0340,Advanced,Strength,Muscle Gain,Prefer not to say,32,161.0,59.6,22.99,Normal,3,Push Pull Legs,Commercial Gym,20,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012798,WHS00005885,WHI000026328,WPI00005814,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,8.0,0.0,3.0,4.0,No,Fair,8.0,100.0,Isolation,Like,,
PREF0008799,preference_training_dataset,preference,U000321,PLAN000321,EX0340,Advanced,Strength,Muscle Gain,Prefer not to say,32,161.0,59.6,22.99,Normal,3,Push Pull Legs,Commercial Gym,20,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012799,WHS00005891,WHI000026356,WPI00005814,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.8,0.0,3.0,4.0,No,Good,8.0,100.0,Isolation,Like,,
PREF0008800,preference_training_dataset,preference,U000009,PLAN000009,EX0340,Advanced,Fat Loss,Rehabilitation and Joint Health,Male,25,183.0,111.1,33.18,Obese,5,Push Pull Legs,Commercial Gym,3,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012800,WHS00000155,WHI000000754,WPI00000171,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.0,0.0,2.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008804,preference_training_dataset,preference,U000170,PLAN000670,EX0340,Advanced,Muscular Endurance,Mobility and Flexibility,Male,22,173.0,89.5,29.9,Overweight,2,Upper Lower,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012804,WHS00012318,WHI000054142,WPI00011821,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.7,0.0,3.0,3.0,No,Good,7.4,100.0,Isolation,Neutral,,
PREF0008809,preference_training_dataset,preference,U000321,PLAN000321,EX0340,Advanced,Strength,Muscle Gain,Prefer not to say,32,161.0,59.6,22.99,Normal,3,Push Pull Legs,Commercial Gym,20,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012809,WHS00005900,WHI000026398,WPI00005814,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.8,0.0,3.0,4.0,No,Good,8.0,100.0,Isolation,Like,,
PREF0008813,preference_training_dataset,preference,U000009,PLAN000009,EX0340,Advanced,Fat Loss,Rehabilitation and Joint Health,Male,25,183.0,111.1,33.18,Obese,5,Push Pull Legs,Commercial Gym,3,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012813,WHS00000152,WHI000000735,WPI00000179,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.2,0.0,3.0,3.0,No,Good,7.2,100.0,Isolation,Neutral,,
PREF0008814,preference_training_dataset,preference,U000147,PLAN000647,EX0340,Beginner,Muscle Gain,Fat Loss,Female,19,159.0,50.9,20.13,Normal,2,Upper Lower,Limited Gym,6,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012814,WHS00011916,WHI000052149,WPI00011430,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.8,0.0,3.0,4.0,No,Good,7.7,100.0,Isolation,Like,,
PREF0008815,preference_training_dataset,preference,U000161,PLAN000661,EX0340,Beginner,Rehabilitation and Joint Health,Muscle Gain,Female,29,167.0,59.8,21.44,Normal,4,Auto,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012815,WHS00012166,WHI000053511,WPI00011682,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,4.8,0.0,1.0,4.0,No,Good,4.8,100.0,Isolation,Like,,
PREF0008821,preference_training_dataset,preference,U000018,PLAN000518,EX0340,Advanced,General Fitness,Mobility and Flexibility,Female,20,166.0,64.8,23.52,Normal,2,Chest Back Legs,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012821,WHS00009521,WHI000041650,WPI00009155,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.7,0.0,3.0,3.0,No,Good,7.7,100.0,Isolation,Neutral,,
PREF0008825,preference_training_dataset,preference,U000010,PLAN000510,EX0340,Intermediate,Rehabilitation and Joint Health,Mobility and Flexibility,Male,38,164.0,78.7,29.26,Overweight,4,Auto,Limited Gym,4,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012825,WHS00009383,WHI000041182,WPI00009039,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,6.0,0.0,2.0,4.0,No,Good,5.7,100.0,Isolation,Like,,
PREF0008826,preference_training_dataset,preference,U000161,PLAN000661,EX0340,Beginner,Rehabilitation and Joint Health,Muscle Gain,Female,29,167.0,59.8,21.44,Normal,4,Auto,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012826,WHS00012167,WHI000053517,WPI00011692,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,4.5,0.0,1.0,3.0,No,Good,4.8,100.0,Isolation,Neutral,,
PREF0008827,preference_training_dataset,preference,U000009,PLAN000009,EX0340,Advanced,Fat Loss,Rehabilitation and Joint Health,Male,25,183.0,111.1,33.18,Obese,5,Push Pull Legs,Commercial Gym,3,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012827,WHS00000154,WHI000000748,WPI00000195,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,6.8,0.0,2.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008829,preference_training_dataset,preference,U000018,PLAN000518,EX0340,Advanced,General Fitness,Mobility and Flexibility,Female,20,166.0,64.8,23.52,Normal,2,Chest Back Legs,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012829,WHS00009522,WHI000041657,WPI00009157,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.7,0.0,3.0,3.0,No,Good,7.7,100.0,Isolation,Neutral,,
PREF0008831,preference_training_dataset,preference,U000147,PLAN000647,EX0340,Beginner,Muscle Gain,Fat Loss,Female,19,159.0,50.9,20.13,Normal,2,Upper Lower,Limited Gym,6,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012831,WHS00011920,WHI000052175,WPI00011430,3.0,Neutral,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.5,0.0,3.0,4.0,No,Fair,7.8,100.0,Isolation,Neutral,,
PREF0008832,preference_training_dataset,preference,U000010,PLAN000510,EX0340,Intermediate,Rehabilitation and Joint Health,Mobility and Flexibility,Male,38,164.0,78.7,29.26,Overweight,4,Auto,Limited Gym,4,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012832,WHS00009385,WHI000041196,WPI00009025,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.4,0.0,1.0,4.0,No,Good,5.7,100.0,Isolation,Like,,
PREF0008833,preference_training_dataset,preference,U000122,PLAN000122,EX0340,Beginner,Rehabilitation and Joint Health,Muscular Endurance,Male,38,172.0,79.1,26.74,Overweight,5,Push Pull Legs,Limited Gym,3,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012833,WHS00002238,WHI000009962,WPI00002198,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.0,0.0,1.0,4.0,No,Good,4.8,100.0,Isolation,Like,,
PREF0008837,preference_training_dataset,preference,U000164,PLAN000164,EX0340,Beginner,Fat Loss,Rehabilitation and Joint Health,Female,24,169.0,79.2,27.73,Overweight,5,Body Part Split,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012837,WHS00003012,WHI000013435,WPI00002927,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,7.2,0.0,3.0,3.0,No,Good,7.2,100.0,Isolation,Neutral,,
PREF0008838,preference_training_dataset,preference,U000166,PLAN000666,EX0340,Beginner,Mobility and Flexibility,Muscular Endurance,Female,28,167.0,61.6,22.09,Normal,5,Upper Lower,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Dislike,FB00012838,WHS00012242,WHI000053861,WPI00011761,2.0,Negative,Too Hard,3.0,Not Applicable,No Pain,Not Applicable,Reduce Difficulty,Reduce Difficulty,5.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,Isolation,Dislike,,
PREF0008839,preference_training_dataset,preference,U000010,PLAN000510,EX0340,Intermediate,Rehabilitation and Joint Health,Mobility and Flexibility,Male,38,164.0,78.7,29.26,Overweight,4,Auto,Limited Gym,4,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012839,WHS00009374,WHI000041119,WPI00009032,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.4,0.0,1.0,4.0,No,Good,5.7,100.0,Isolation,Like,,
PREF0008841,preference_training_dataset,preference,U000122,PLAN000122,EX0340,Beginner,Rehabilitation and Joint Health,Muscular Endurance,Male,38,172.0,79.1,26.74,Overweight,5,Push Pull Legs,Limited Gym,3,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012841,WHS00002239,WHI000009966,WPI00002199,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,5.0,5.0,0.0,1.0,4.0,No,Good,4.9,100.0,Isolation,Like,,
PREF0008843,preference_training_dataset,preference,U000166,PLAN000666,EX0340,Beginner,Mobility and Flexibility,Muscular Endurance,Female,28,167.0,61.6,22.09,Normal,5,Upper Lower,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012843,WHS00012246,WHI000053877,WPI00011783,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,5.5,0.0,1.0,3.0,No,Good,5.8,100.0,Isolation,Neutral,,
PREF0008844,preference_training_dataset,preference,U000166,PLAN000666,EX0340,Beginner,Mobility and Flexibility,Muscular Endurance,Female,28,167.0,61.6,22.09,Normal,5,Upper Lower,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Neutral,FB00012844,WHS00012244,WHI000053867,WPI00011775,3.0,Neutral,Appropriate,3.0,Not Applicable,No Pain,Not Applicable,Maintain,No Preference,5.0,5.5,0.0,1.0,3.0,No,Good,5.8,100.0,Isolation,Neutral,,
PREF0008846,preference_training_dataset,preference,U000165,PLAN000165,EX0340,Advanced,Muscular Endurance,Athletic Performance,Female,27,163.0,56.3,21.19,Normal,2,Upper Lower,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012846,WHS00003028,WHI000013494,WPI00002933,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,5.0,6.8,0.0,2.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008847,preference_training_dataset,preference,U000122,PLAN000122,EX0340,Beginner,Rehabilitation and Joint Health,Muscular Endurance,Male,38,172.0,79.1,26.74,Overweight,5,Push Pull Legs,Limited Gym,3,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012847,WHS00002240,WHI000009968,WPI00002188,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,4.5,0.0,1.0,4.0,No,Good,4.8,100.0,Isolation,Like,,
PREF0008849,preference_training_dataset,preference,U000010,PLAN000510,EX0340,Intermediate,Rehabilitation and Joint Health,Mobility and Flexibility,Male,38,164.0,78.7,29.26,Overweight,4,Auto,Limited Gym,4,1,1,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012849,WHS00009384,WHI000041189,WPI00009018,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,5.4,0.0,1.0,4.0,No,Good,5.7,100.0,Isolation,Like,,
PREF0008851,preference_training_dataset,preference,U000121,PLAN000121,EX0340,Intermediate,Muscular Endurance,Muscle Gain,Male,21,182.0,95.3,28.77,Overweight,6,Body Part Split,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012851,WHS00002225,WHI000009903,WPI00002174,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,5.0,6.8,0.0,2.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008853,preference_training_dataset,preference,U000357,PLAN000857,EX0340,Advanced,Athletic Performance,Strength,Male,28,178.0,57.6,18.18,Underweight,2,Upper Lower,Commercial Gym,11,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012853,WHS00015751,WHI000069333,WPI00015214,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.2,0.0,3.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
PREF0008854,preference_training_dataset,preference,U000165,PLAN000165,EX0340,Advanced,Muscular Endurance,Athletic Performance,Female,27,163.0,56.3,21.19,Normal,2,Upper Lower,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,1,1,2.0,1.5,2.0,1.5,2.0,"[""Triceps Brachii""]","[""Anconeus""]","[""Cable Machine""]",Elbow Extension,"[""Elbow""]","[""Elbow tendinopathy""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00012854,WHS00003026,WHI000013480,WPI00002933,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,5.0,7.2,0.0,3.0,4.0,No,Good,7.0,100.0,Isolation,Like,,
