sample_id,user_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,pain_rate,pain_feedback,pain_area_count,pain_during_exercise,pain_match_count,contraindication_match_count,risk_flag_count,risk_score,safety_label
SAFE0000428,U000428,EX0004,Intermediate,Athletic Performance,Muscle Gain,Other,34,163.0,84.3,31.73,Obese,5,Body Part Split,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0769,No Pain,0,,0,0,0,0.0,Safe
SAFE0000429,U000429,EX0026,Advanced,Strength,Muscle Gain,Male,18,167.0,77.6,27.82,Overweight,2,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.0,,0,,0,0,0,0.0,Safe
SAFE0000430,U000430,EX0270,Beginner,Strength,Athletic Performance,Other,24,174.0,70.0,23.12,Normal,5,Upper Lower,Home Gym,7,1,1,Resistance Training,Beginner,Beginner,3,1,1,1.5,1.5,2.5,2.0,2.0,"[""Hamstrings"", ""Gluteus Maximus"", ""Erector Spinae""]","[""None""]","[""Resistance Band""]",Hinge,"[""Lower Back""]","[""Acute low back pain""]",1,1,0.0571,No Pain,0,,0,0,0,0.0,Safe
SAFE0000431,U000431,EX0004,Beginner,Strength,General Fitness,Male,42,178.0,91.7,28.94,Overweight,5,Chest Back Legs,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.05,No Pain,0,,0,0,0,0.0,Safe
SAFE0000432,U000432,EX0145,Beginner,General Fitness,Strength,Male,48,170.0,53.8,18.62,Normal,6,Upper Lower,Home Gym,5,1,1,Bodyweight,Beginner,Beginner,1,2,1,1.0,2.0,1.5,1.0,3.0,"[""Quadriceps""]","[""Gluteus Maximus"", ""Calves""]","[""Wall""]",Squat,"[""Knee""]","[""Acute knee pain""]",1,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000433,U000433,EX0004,Advanced,General Fitness,Athletic Performance,Male,25,173.0,69.8,23.32,Normal,6,Body Part Split,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0278,No Pain,0,,0,0,0,0.0,Safe
SAFE0000434,U000434,EX0037,Advanced,Mobility and Flexibility,General Fitness,Prefer not to say,37,165.0,69.0,25.34,Overweight,4,Push Pull Legs,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,2.0,1.0,1.5,3.0,"[""Brachioradialis"", ""Brachialis""]","[""Biceps Brachii""]","[""Dumbbell""]",Elbow Flexion,"[""Elbow""]","[""Elbow pain""]",1,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000435,U000435,EX0003,Advanced,Strength,Athletic Performance,Other,19,159.0,78.8,31.17,Obese,5,Push Pull Legs,Commercial Gym,14,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.0513,No Pain,0,,0,0,0,0.0,Safe
SAFE0000436,U000436,EX0026,Advanced,Mobility and Flexibility,Athletic Performance,Female,20,168.0,66.0,23.38,Normal,3,Body Part Split,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.0541,No Pain,0,,0,0,0,0.0,Safe
SAFE0000437,U000437,EX0004,Advanced,Fat Loss,Muscle Gain,Male,28,174.0,84.6,27.94,Overweight,2,Push Pull Legs,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000438,U000438,EX0227,Beginner,Muscular Endurance,Muscle Gain,Prefer not to say,33,159.0,65.5,25.91,Overweight,5,Auto,Limited Gym,6,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.0,No Pain,0,,0,0,1,0.55,Review
SAFE0000439,U000439,EX0004,Intermediate,Strength,Muscular Endurance,Female,19,155.0,43.0,17.9,Underweight,5,Auto,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0526,No Pain,0,,0,0,0,0.0,Safe
SAFE0000440,U000440,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000441,U000441,EX0004,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000442,U000442,EX0004,Beginner,Muscular Endurance,General Fitness,Male,25,168.0,79.5,28.17,Overweight,3,Auto,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0256,Mild Discomfort,1,,0,0,0,0.0,Safe
SAFE0000443,U000443,EX0179,Advanced,Athletic Performance,General Fitness,Female,43,164.0,57.7,21.45,Normal,6,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.0541,No Pain,0,,0,0,0,0.0,Safe
SAFE0000444,U000444,EX0004,Beginner,Fat Loss,Muscle Gain,Prefer not to say,39,174.0,62.0,20.48,Normal,4,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0857,No Pain,0,,0,0,0,0.0,Safe
SAFE0000445,U000445,EX0277,Beginner,Muscular Endurance,Rehabilitation and Joint Health,Prefer not to say,21,168.0,84.1,29.8,Overweight,2,Upper Lower,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.5,2.0,2.0,3.0,3.0,"[""Triceps Brachii"", ""Gluteus Maximus"", ""Hamstrings""]","[""Core"", ""Shoulders (Anterior Deltoid)""]","[""Bodyweight""]",Gait,"[""Wrist"", ""Shoulder""]",[],2,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000446,U000446,EX0004,Intermediate,General Fitness,Strength,Prefer not to say,41,160.0,49.4,19.3,Normal,2,Body Part Split,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0312,No Pain,0,,0,0,0,0.0,Safe
SAFE0000447,U000447,EX0004,Intermediate,Fat Loss,Rehabilitation and Joint Health,Other,31,159.0,56.5,22.35,Normal,3,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000448,U000448,EX0154,Beginner,Athletic Performance,Strength,Prefer not to say,33,170.0,72.6,25.12,Overweight,3,Push Pull Legs,Home Gym,5,0,0,Resistance Training,Beginner,Beginner,2,4,1,2.0,2.0,4.0,4.0,6.0,"[""Latissimus Dorsi"", ""Rectus Abdominis""]","[""Gluteus Maximus"", ""Hamstrings"", ""Triceps Brachii"", ""Anterior Deltoid""]","[""Medicine Ball""]",Trunk Flexion,"[""Shoulder"", ""Lower Back""]","[""Severe lower back pain""]",2,1,0.0244,No Pain,0,,0,0,0,0.0,Safe
SAFE0000449,U000449,EX0281,Advanced,Athletic Performance,Muscular Endurance,Prefer not to say,36,173.0,54.7,18.28,Underweight,3,Body Part Split,Limited Gym,8,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,3.0,3.5,2.5,3.0,4.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Resistance Band""]",Horizontal Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""Shoulder impingement""]",3,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000450,U000450,EX0116,Advanced,Fat Loss,Muscle Gain,Female,21,160.0,71.0,27.73,Overweight,4,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Advanced,Advanced,1,1,1,3.5,3.0,3.5,3.0,3.5,"[""Quadriceps (Rectus Femoris)""]","[""None""]","[""Mat""]",Knee Extension,"[""Knee""]","[""Patellar tendinopathy"", ""Knee joint pain""]",1,2,0.0541,No Pain,0,,0,0,1,0.25,Monitor
SAFE0000451,U000451,EX0004,Intermediate,Strength,Rehabilitation and Joint Health,Male,25,169.0,89.8,31.44,Obese,6,Chest Back Legs,Commercial Gym,10,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0571,No Pain,0,,0,0,0,0.0,Safe
SAFE0000452,U000452,EX0026,Intermediate,Rehabilitation and Joint Health,Muscle Gain,Female,36,170.0,82.1,28.41,Overweight,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000453,U000453,EX0190,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,167.0,77.1,27.65,Overweight,2,Push Pull Legs,Commercial Gym,12,0,0,Bodyweight,Beginner,Beginner,1,1,1,1.0,1.0,1.0,1.5,2.0,"[""Tibialis Anterior""]","[""Extensor Digitorum Longus""]","[""Wall""]",Ankle Dorsiflexion,"[""Ankle""]","[""None""]",1,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000454,U000454,EX0179,Beginner,Athletic Performance,Mobility and Flexibility,Female,45,158.0,62.9,25.2,Overweight,3,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000455,U000455,EX0004,Beginner,Fat Loss,General Fitness,Prefer not to say,20,155.0,47.5,19.77,Normal,5,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0488,No Pain,0,,0,0,0,0.0,Safe
SAFE0000456,U000456,EX0004,Advanced,Fat Loss,Athletic Performance,Female,21,162.0,67.9,25.87,Overweight,5,Body Part Split,Limited Gym,9,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0513,No Pain,0,,0,0,0,0.0,Safe
SAFE0000457,U000457,EX0107,Advanced,Fat Loss,Mobility and Flexibility,Other,57,176.0,77.1,24.89,Normal,5,Push Pull Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,1,1,2.0,2.0,2.0,1.5,3.0,"[""Rectus Abdominis"", ""Obliques""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Mat""]",Trunk Rotation,"[""Lower Back"", ""Neck""]","[""Lumbar disc herniation"", ""Neck strain""]",2,2,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000458,U000458,EX0196,Beginner,Strength,Athletic Performance,Male,32,162.0,78.6,29.95,Overweight,3,Auto,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,4,1,1.5,1.5,1.5,1.0,4.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Assisted Pull-Up Machine""]",Vertical Pull,"[""Shoulder"", ""Elbow""]","[""Severe shoulder impingement""]",2,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000459,U000459,EX0025,Advanced,Mobility and Flexibility,General Fitness,Other,29,159.0,48.6,19.22,Normal,6,Chest Back Legs,Commercial Gym,15,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.5,1.0,1.0,2.5,"[""Posterior Deltoid""]","[""Rhomboids"", ""Middle Trapezius""]","[""Pec Deck Machine""]",Horizontal Pull,"[""Shoulder""]","[""None""]",1,1,0.025,No Pain,0,,0,0,0,0.0,Safe
SAFE0000460,U000460,EX0227,Beginner,General Fitness,Athletic Performance,Female,20,161.0,77.6,29.94,Overweight,3,Chest Back Legs,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.0263,No Pain,0,,0,0,0,0.0,Safe
SAFE0000461,U000461,EX0227,Intermediate,Fat Loss,Muscular Endurance,Prefer not to say,31,173.0,76.0,25.39,Overweight,5,Auto,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.0556,No Pain,0,,0,0,0,0.0,Safe
SAFE0000462,U000462,EX0009,Advanced,Muscle Gain,Muscular Endurance,Male,44,175.0,65.6,21.42,Normal,6,Auto,Commercial Gym,10,0,0,Resistance Training,Beginner,Beginner,2,3,1,1.0,1.0,1.0,1.0,3.5,"[""Latissimus Dorsi"", ""Rhomboids""]","[""Middle Trapezius"", ""Posterior Deltoid"", ""Biceps Brachii""]","[""Row Machine""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Acute shoulder pain"", ""Pain during pulling""]",2,2,0.0488,No Pain,0,,0,0,0,0.0,Safe
SAFE0000463,U000463,EX0004,Advanced,Fat Loss,Rehabilitation and Joint Health,Other,27,164.0,69.0,25.65,Overweight,6,Upper Lower,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0513,Mild Discomfort,1,,0,0,0,0.0,Safe
SAFE0000464,U000464,EX0026,Beginner,Fat Loss,General Fitness,Male,28,163.0,83.5,31.43,Obese,6,Auto,Home Gym,3,1,1,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000465,U000465,EX0004,Intermediate,Athletic Performance,Mobility and Flexibility,Male,22,168.0,79.3,28.1,Overweight,4,Body Part Split,Limited Gym,8,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000466,U000466,EX0004,Intermediate,Muscle Gain,Strength,Male,20,176.0,88.1,28.44,Overweight,3,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000467,U000467,EX0274,Intermediate,Fat Loss,Muscle Gain,Other,35,159.0,58.4,23.1,Normal,4,Upper Lower,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,1,1,1.0,1.0,1.0,1.5,1.5,"[""Adductors (Longus, Magnus, Brevis)"", ""Gracilis"", ""Pectineus""]","[""None""]","[""Mat""]",Hip Adduction,"[""Hip"", ""Groin""]","[""Acute groin strain""]",2,1,0.0526,No Pain,0,,0,0,0,0.0,Safe
SAFE0000468,U000468,EX0020,Intermediate,Rehabilitation and Joint Health,General Fitness,Male,24,174.0,59.3,19.59,Normal,2,Body Part Split,Commercial Gym,15,0,0,Resistance Training,Intermediate,Intermediate,2,2,2,3.0,2.0,3.0,2.0,3.5,"[""Latissimus Dorsi"", ""Pectoralis Major""]","[""Triceps Brachii"", ""Serratus Anterior""]","[""Dumbbell"", ""Flat Bench""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Lower Back""]","[""Painful overhead range"", ""Shoulder instability"", ""Inability to control rib flare""]",3,3,0.0625,No Pain,0,,0,0,1,0.25,Monitor
SAFE0000469,U000469,EX0231,Advanced,Strength,Mobility and Flexibility,Other,28,150.0,45.6,20.27,Normal,3,Upper Lower,Commercial Gym,17,1,1,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,1.5,2.0,"[""Forearm Flexors"", ""Hand/Finger Flexors""]","[""Brachioradialis""]","[""Weight Plates""]",Grip,"[""Wrist"", ""Fingers""]","[""Carpal tunnel syndrome"", ""Arthritis in hands""]",2,2,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000470,U000470,EX0179,Intermediate,Athletic Performance,Muscular Endurance,Prefer not to say,26,163.0,64.1,24.13,Normal,3,Auto,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.0513,No Pain,0,,0,0,0,0.0,Safe
SAFE0000471,U000471,EX0004,Advanced,Muscle Gain,Athletic Performance,Female,39,150.0,52.3,23.24,Normal,5,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0541,No Pain,0,,0,0,0,0.0,Safe
SAFE0000472,U000472,EX0196,Beginner,Strength,Fat Loss,Male,20,178.0,66.8,21.08,Normal,3,Auto,Commercial Gym,16,0,0,Resistance Training,Beginner,Beginner,1,4,1,1.5,1.5,1.5,1.0,4.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Assisted Pull-Up Machine""]",Vertical Pull,"[""Shoulder"", ""Elbow""]","[""Severe shoulder impingement""]",2,1,0.0286,Mild Discomfort,1,,0,0,0,0.0,Safe
SAFE0000473,U000473,EX0004,Advanced,General Fitness,Mobility and Flexibility,Other,39,163.0,83.3,31.35,Obese,4,Full Body,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.05,Mild Discomfort,1,,0,0,0,0.0,Safe
SAFE0000474,U000474,EX0137,Advanced,Mobility and Flexibility,Muscle Gain,Prefer not to say,26,173.0,54.9,18.34,Underweight,5,Chest Back Legs,Limited Gym,8,1,1,Resistance Training,Beginner,Beginner,2,1,1,1.0,1.5,1.5,1.0,2.0,"[""Biceps Brachii"", ""Brachialis""]","[""Brachioradialis""]","[""Bicep Curl Machine""]",Elbow Flexion,"[""Elbow"", ""Wrist""]","[""Medial epicondylitis""]",2,1,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000475,U000475,EX0180,Advanced,General Fitness,Mobility and Flexibility,Other,20,161.0,74.3,28.66,Overweight,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.0278,No Pain,0,,0,0,0,0.0,Safe
SAFE0000476,U000476,EX0004,Advanced,Athletic Performance,Strength,Other,31,167.0,79.4,28.47,Overweight,6,Push Pull Legs,Commercial Gym,10,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0488,No Pain,0,,0,0,0,0.0,Safe
SAFE0000477,U000477,EX0026,Advanced,Mobility and Flexibility,Rehabilitation and Joint Health,Other,21,164.0,59.5,22.12,Normal,6,Auto,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000478,U000478,EX0004,Intermediate,Muscular Endurance,Athletic Performance,Female,18,150.0,57.7,25.64,Overweight,4,Auto,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,,0,,0,0,0,0.0,Safe
SAFE0000479,U000479,EX0004,Intermediate,Muscle Gain,Muscular Endurance,Other,26,160.0,56.2,21.95,Normal,4,Auto,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000480,U000480,EX0004,Intermediate,Muscle Gain,Athletic Performance,Female,22,150.0,48.4,21.51,Normal,3,Auto,Commercial Gym,13,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.0,No Pain,0,,0,0,0,0.0,Safe
SAFE0000481,U000481,EX0009,Intermediate,Rehabilitation and Joint Health,General Fitness,Other,37,162.0,81.6,31.09,Obese,2,Body Part Split,Commercial Gym,13,0,0,Resistance Training,Beginner,Beginner,2,3,1,1.0,1.0,1.0,1.0,3.5,"[""Latissimus Dorsi"", ""Rhomboids""]","[""Middle Trapezius"", ""Posterior Deltoid"", ""Biceps Brachii""]","[""Row Machine""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Acute shoulder pain"", ""Pain during pulling""]",2,2,0.0,No Pain,0,,0,0,0,0.0,Safe
