sample_id,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week
REC0000440,U000440,PLAN000440,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,0.9167,0.9722,0.0,0.0,6.77,2.0,0.0,,Safe,0.0,0,0,0,112,3,6,0,0,5,5,0,Reduce Volume,6
REC0000441,U000441,PLAN000441,EX0004,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8537,0.9362,0.0,0.0,7.89,3.0,0.0,,Safe,0.0,0,0,0,58,20,5,0,0,14,4,0,Reduce Volume,5
REC0000443,U000443,PLAN000443,EX0179,Advanced,Athletic Performance,General Fitness,Female,43,164.0,57.7,21.45,Normal,6,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.8919,1.0,0.0,0.0,6.78,2.05,0.0541,,Safe,0.0,0,0,0,137,5,2,0,0,22,1,1,Reduce Difficulty,6
REC0000444,U000444,PLAN000444,EX0004,Beginner,Fat Loss,Muscle Gain,Prefer not to say,39,174.0,62.0,20.48,Normal,4,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8286,0.9429,0.0,0.0,7.07,2.15,0.0857,,Safe,0.0,0,0,0,41,2,8,0,0,3,3,2,Reduce Difficulty,4
REC0000447,U000447,PLAN000447,EX0004,Intermediate,Fat Loss,Rehabilitation and Joint Health,Other,31,159.0,56.5,22.35,Normal,3,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6944,0.8605,0.0,0.0,7.7,4.0,0.0,,Safe,0.0,0,0,0,42,1,32,0,0,11,11,0,Reduce Difficulty,3
REC0000449,U000449,PLAN000449,EX0281,Advanced,Athletic Performance,Muscular Endurance,Prefer not to say,36,173.0,54.7,18.28,Underweight,3,Body Part Split,Limited Gym,8,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,3.0,3.5,2.5,3.0,4.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Resistance Band""]",Horizontal Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""Shoulder impingement""]",3,1,0.7949,0.9231,0.0,0.0,7.0,2.0,0.0,,Safe,0.0,0,0,0,48,4,23,0,0,6,7,0,Keep,3
REC0000450,U000450,PLAN000450,EX0116,Advanced,Fat Loss,Muscle Gain,Female,21,160.0,71.0,27.73,Overweight,4,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Advanced,Advanced,1,1,1,3.5,3.0,3.5,3.0,3.5,"[""Quadriceps (Rectus Femoris)""]","[""None""]","[""Mat""]",Knee Extension,"[""Knee""]","[""Patellar tendinopathy"", ""Knee joint pain""]",1,2,0.7297,0.9189,0.0,0.0,7.71,4.06,0.0541,,Monitor,0.25,1,0,0,66,6,24,1,0,21,7,1,Reduce Difficulty,4
REC0000451,U000451,PLAN000451,EX0004,Intermediate,Strength,Rehabilitation and Joint Health,Male,25,169.0,89.8,31.44,Obese,6,Chest Back Legs,Commercial Gym,10,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.9714,1.0,0.0,0.0,7.83,3.06,0.0571,,Safe,0.0,0,0,0,32,23,2,0,0,9,1,1,Reduce Difficulty,6
REC0000452,U000452,PLAN000452,EX0026,Intermediate,Rehabilitation and Joint Health,Muscle Gain,Female,36,170.0,82.1,28.41,Overweight,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.75,0.925,0.0,0.0,5.7,3.0,0.0,,Safe,0.0,0,0,0,134,21,16,0,0,10,9,0,Keep,3
REC0000453,U000453,PLAN000453,EX0190,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,167.0,77.1,27.65,Overweight,2,Push Pull Legs,Commercial Gym,12,0,0,Bodyweight,Beginner,Beginner,1,1,1,1.0,1.0,1.0,1.5,2.0,"[""Tibialis Anterior""]","[""Extensor Digitorum Longus""]","[""Wall""]",Ankle Dorsiflexion,"[""Ankle""]","[""None""]",1,1,0.875,0.9722,0.0,0.0,6.9,2.0,0.0,,Safe,0.0,0,0,0,103,8,7,0,0,12,6,0,Reduce Volume,2
REC0000454,U000454,PLAN000454,EX0179,Beginner,Athletic Performance,Mobility and Flexibility,Female,45,158.0,62.9,25.2,Overweight,3,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.8889,1.0,0.0,0.0,6.87,2.0,0.0,,Safe,0.0,0,0,0,169,3,0,3,0,12,0,0,Reduce Volume,3
REC0000456,U000456,PLAN000456,EX0004,Advanced,Fat Loss,Athletic Performance,Female,21,162.0,67.9,25.87,Overweight,5,Body Part Split,Limited Gym,9,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8974,0.9672,0.0,0.0,6.8,2.05,0.0513,,Safe,0.0,0,0,0,101,2,9,1,0,19,7,1,Reduce Difficulty,5
REC0000458,U000458,PLAN000458,EX0196,Beginner,Strength,Athletic Performance,Male,32,162.0,78.6,29.95,Overweight,3,Auto,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,1,4,1,1.5,1.5,1.5,1.0,4.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Assisted Pull-Up Machine""]",Vertical Pull,"[""Shoulder"", ""Elbow""]","[""Severe shoulder impingement""]",2,1,0.8571,0.9429,0.0,0.0,7.89,3.3,0.0,,Safe,0.0,0,0,0,17,9,11,0,0,3,3,0,Replace Exercise,3
REC0000459,U000459,PLAN000459,EX0025,Advanced,Mobility and Flexibility,General Fitness,Other,29,159.0,48.6,19.22,Normal,6,Chest Back Legs,Commercial Gym,15,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.5,1.0,1.0,2.5,"[""Posterior Deltoid""]","[""Rhomboids"", ""Middle Trapezius""]","[""Pec Deck Machine""]",Horizontal Pull,"[""Shoulder""]","[""None""]",1,1,0.8,0.9242,0.0,0.0,6.27,2.54,0.025,,Safe,0.0,0,0,0,95,18,20,1,0,14,12,1,Reduce Volume,6
REC0000460,U000460,PLAN000460,EX0227,Beginner,General Fitness,Athletic Performance,Female,20,161.0,77.6,29.94,Overweight,3,Chest Back Legs,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.7105,0.8947,0.0,0.0,7.71,4.03,0.0263,,Safe,0.0,0,0,0,90,8,37,2,1,9,9,1,Reduce Difficulty,3
REC0000461,U000461,PLAN000461,EX0227,Intermediate,Fat Loss,Muscular Endurance,Prefer not to say,31,173.0,76.0,25.39,Overweight,5,Auto,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.8611,0.9718,0.0,0.0,6.9,2.06,0.0556,,Safe,0.0,0,0,0,145,11,12,0,0,17,9,2,Reduce Difficulty,5
REC0000462,U000462,PLAN000462,EX0009,Advanced,Muscle Gain,Muscular Endurance,Male,44,175.0,65.6,21.42,Normal,6,Auto,Commercial Gym,10,0,0,Resistance Training,Beginner,Beginner,2,3,1,1.0,1.0,1.0,1.0,3.5,"[""Latissimus Dorsi"", ""Rhomboids""]","[""Middle Trapezius"", ""Posterior Deltoid"", ""Biceps Brachii""]","[""Row Machine""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Acute shoulder pain"", ""Pain during pulling""]",2,2,0.7073,0.9024,0.0,0.0,8.71,4.05,0.0488,,Safe,0.0,0,0,0,10,14,93,1,5,3,14,1,Reduce Difficulty,6
REC0000463,U000463,PLAN000463,EX0004,Advanced,Fat Loss,Rehabilitation and Joint Health,Other,27,164.0,69.0,25.65,Overweight,6,Upper Lower,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8205,0.9744,0.0,0.0,7.05,2.11,0.0513,,Safe,0.0,0,0,0,33,4,2,0,0,5,1,1,Reduce Difficulty,6
REC0000466,U000466,PLAN000466,EX0004,Intermediate,Muscle Gain,Strength,Male,20,176.0,88.1,28.44,Overweight,3,Upper Lower,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.875,0.975,0.0,0.0,7.89,3.0,0.0,,Safe,0.0,0,0,0,60,22,8,2,0,18,7,0,Reduce Volume,3
REC0000467,U000467,PLAN000467,EX0274,Intermediate,Fat Loss,Muscle Gain,Other,35,159.0,58.4,23.1,Normal,4,Upper Lower,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,1,1,1.0,1.0,1.0,1.5,1.5,"[""Adductors (Longus, Magnus, Brevis)"", ""Gracilis"", ""Pectineus""]","[""None""]","[""Mat""]",Hip Adduction,"[""Hip"", ""Groin""]","[""Acute groin strain""]",2,1,0.9474,1.0,0.0,0.0,6.78,2.05,0.0526,,Safe,0.0,0,0,0,171,5,2,0,0,16,1,1,Reduce Difficulty,4
REC0000469,U000469,PLAN000469,EX0231,Advanced,Strength,Mobility and Flexibility,Other,28,150.0,45.6,20.27,Normal,3,Upper Lower,Commercial Gym,17,1,1,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,1.5,2.0,"[""Forearm Flexors"", ""Hand/Finger Flexors""]","[""Brachioradialis""]","[""Weight Plates""]",Grip,"[""Wrist"", ""Fingers""]","[""Carpal tunnel syndrome"", ""Arthritis in hands""]",2,2,0.8537,0.9499,0.0,0.0,7.88,3.0,0.0,,Safe,0.0,0,0,0,32,18,6,0,0,11,5,0,Reduce Volume,3
REC0000470,U000470,PLAN000470,EX0179,Intermediate,Athletic Performance,Muscular Endurance,Prefer not to say,26,163.0,64.1,24.13,Normal,3,Auto,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.8205,0.9217,0.0,0.0,7.27,2.58,0.0513,,Safe,0.0,0,0,0,141,1,11,0,1,21,8,1,Reduce Difficulty,3
REC0000472,U000472,PLAN000472,EX0196,Beginner,Strength,Fat Loss,Male,20,178.0,66.8,21.08,Normal,3,Auto,Commercial Gym,16,0,0,Resistance Training,Beginner,Beginner,1,4,1,1.5,1.5,1.5,1.0,4.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Assisted Pull-Up Machine""]",Vertical Pull,"[""Shoulder"", ""Elbow""]","[""Severe shoulder impingement""]",2,1,0.8857,1.0,0.0,0.0,7.88,3.14,0.0286,,Safe,0.0,0,0,0,28,22,5,0,0,15,1,1,Reduce Volume,3
REC0000473,U000473,PLAN000473,EX0004,Advanced,General Fitness,Mobility and Flexibility,Other,39,163.0,83.3,31.35,Obese,4,Full Body,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8,0.95,0.0,0.0,7.28,2.58,0.05,,Safe,0.0,0,0,0,61,18,17,0,0,7,5,2,Keep,4
REC0000474,U000474,PLAN000474,EX0137,Advanced,Mobility and Flexibility,Muscle Gain,Prefer not to say,26,173.0,54.9,18.34,Underweight,5,Chest Back Legs,Limited Gym,8,1,1,Resistance Training,Beginner,Beginner,2,1,1,1.0,1.5,1.5,1.0,2.0,"[""Biceps Brachii"", ""Brachialis""]","[""Brachioradialis""]","[""Bicep Curl Machine""]",Elbow Flexion,"[""Elbow"", ""Wrist""]","[""Medial epicondylitis""]",2,1,0.8158,0.9524,0.0,0.0,6.0,2.0,0.0,,Safe,0.0,0,0,0,87,3,2,0,0,7,1,0,Keep,5
REC0000476,U000476,PLAN000476,EX0004,Advanced,Athletic Performance,Strength,Other,31,167.0,79.4,28.47,Overweight,6,Push Pull Legs,Commercial Gym,10,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8537,0.9813,0.0,0.0,6.9,2.05,0.0488,,Safe,0.0,0,0,0,97,37,2,0,0,16,1,1,Reduce Volume,6
REC0000477,U000477,PLAN000477,EX0026,Advanced,Mobility and Flexibility,Rehabilitation and Joint Health,Other,21,164.0,59.5,22.12,Normal,6,Auto,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8718,0.9487,0.0,0.0,5.87,2.0,0.0,,Safe,0.0,0,0,0,65,34,12,0,0,3,5,0,Keep,6
REC0000478,U000478,PLAN000478,EX0004,Intermediate,Muscular Endurance,Athletic Performance,Female,18,150.0,57.7,25.64,Overweight,4,Auto,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8919,0.9459,0.0,0.0,6.81,2.0,0.0,,Safe,0.0,0,0,0,34,1,2,0,0,2,1,0,Keep,4
REC0000480,U000480,PLAN000480,EX0004,Intermediate,Muscle Gain,Athletic Performance,Female,22,150.0,48.4,21.51,Normal,3,Auto,Commercial Gym,13,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8,0.95,0.0,0.0,8.12,3.0,0.0,,Safe,0.0,0,0,0,1,127,7,0,0,0,5,0,Reduce Volume,3
REC0000482,U000482,PLAN000482,EX0004,Advanced,Muscle Gain,Muscular Endurance,Prefer not to say,20,166.0,49.3,17.89,Underweight,5,Upper Lower,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8333,0.9444,0.0,0.0,8.01,3.03,0.0278,,Safe,0.0,0,0,0,2,132,9,0,0,0,6,1,Reduce Volume,5
REC0000485,U000485,PLAN000485,EX0227,Advanced,Muscular Endurance,Mobility and Flexibility,Other,38,159.0,52.0,20.57,Normal,2,Upper Lower,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.8125,0.9688,0.0,0.0,7.0,2.0,0.0,,Safe,0.0,0,0,0,63,76,0,0,0,10,0,0,Keep,2
REC0000486,U000486,PLAN000486,EX0004,Advanced,Strength,Rehabilitation and Joint Health,Prefer not to say,20,158.0,77.8,31.16,Obese,6,Upper Lower,Limited Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8286,0.9429,0.0,0.0,8.28,3.24,0.0286,,Safe,0.0,0,0,0,2,49,0,0,0,0,0,0,Keep,6
REC0000488,U000488,PLAN000488,EX0004,Intermediate,Athletic Performance,Strength,Female,24,158.0,46.5,18.63,Normal,5,Body Part Split,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8947,0.9566,0.0,0.0,6.91,2.3,0.0526,,Safe,0.0,0,0,0,47,49,10,0,0,11,7,1,Reduce Difficulty,5
REC0000489,U000489,PLAN000489,EX0180,Intermediate,Mobility and Flexibility,General Fitness,Male,34,172.0,54.8,18.52,Normal,2,Auto,Home Gym,4,1,1,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.9375,0.9688,0.0,0.0,5.79,1.74,0.0,,Safe,0.0,0,0,0,18,15,2,0,0,0,1,0,Keep,2
REC0000490,U000490,PLAN000490,EX0004,Intermediate,Fat Loss,Muscular Endurance,Prefer not to say,19,177.0,58.0,18.51,Normal,4,Auto,Limited Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7805,0.9512,0.0,0.0,7.15,2.18,0.0488,,Safe,0.0,0,0,0,21,34,5,0,0,4,2,1,Keep,4
REC0000492,U000492,PLAN000492,EX0004,Advanced,General Fitness,Rehabilitation and Joint Health,Male,26,179.0,77.1,24.06,Normal,4,Auto,Limited Gym,8,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8649,0.973,0.0,0.0,7.03,2.0,0.0,,Safe,0.0,0,0,0,69,36,0,0,0,3,0,0,Keep,4
REC0000494,U000494,PLAN000494,EX0004,Beginner,Strength,Athletic Performance,Male,21,168.0,86.6,30.68,Obese,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6875,0.9091,0.0,0.0,8.72,4.03,0.0312,,Safe,0.0,0,0,0,1,38,52,0,0,0,7,0,Reduce Difficulty,2
REC0000496,U000496,PLAN000496,EX0224,Advanced,Strength,Fat Loss,Other,25,171.0,89.4,30.57,Obese,2,Push Pull Legs,Bodyweight Only,2,0,0,Bodyweight,Intermediate,Intermediate,2,2,1,2.5,3.0,3.0,3.0,4.5,"[""Anterior Deltoid"", ""Lateral Deltoid""]","[""Triceps Brachii"", ""Upper Trapezius""]","[""Mat""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Neck""]","[""High blood pressure"", ""Shoulder instability""]",3,2,0.75,0.9423,0.0,0.0,8.01,3.27,0.0312,,Safe,0.0,0,0,0,9,117,13,2,1,1,7,0,Reduce Difficulty,2
REC0000498,U000498,PLAN000498,EX0004,Beginner,Muscular Endurance,Mobility and Flexibility,Prefer not to say,36,175.0,73.0,23.84,Normal,4,Auto,Commercial Gym,11,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8718,0.9744,0.0,0.0,6.91,2.0,0.0,,Safe,0.0,0,0,0,98,51,1,0,1,5,1,0,Reduce Difficulty,4
REC0000499,U000499,PLAN000499,EX0004,Advanced,General Fitness,Muscular Endurance,Other,27,170.0,75.3,26.06,Overweight,3,Full Body,Commercial Gym,18,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8378,0.9459,0.0,0.0,6.89,2.09,0.0811,,Safe,0.0,0,0,0,70,63,12,1,0,14,9,2,Reduce Difficulty,3
