plan_item_id,plan_id,week_number,day_number,day_name,day_type,session_name,exercise_role,priority_score,selection_reason,focus_muscles,exercise_order,exercise_id,exercise_name_snapshot,exercise_min_level_snapshot,exercise_goals_snapshot,exercise_equipment_snapshot,primary_muscles_snapshot,sets,rep_min,rep_max,duration_seconds,intensity_unit,target_intensity,rest_seconds,tempo,set_type,warmup_sets,is_optional,progression_rule,substitution_exercise_ids,coaching_note
WPI00015574,PLAN000883,1,1,Monday,Training,Day 1 - Auto,Accessory,3,Validated alternative selected to reduce duplicate and redundant session programming.,"[""Rectus Abdominis"", ""Transverse Abdominis""]",1,EX0026,Plank,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Bodyweight""]","[""Rectus Abdominis"", ""Transverse Abdominis""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,"Progress reps or load gradually only when prescribed work is completed with good technique, target effort, and adequate recovery.",[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015575,PLAN000883,1,2,Sunday,Training,Day 2 - Auto,Accessory,3,Validated alternative selected to reduce duplicate and redundant session programming.,"[""Rectus Abdominis"", ""Transverse Abdominis""]",1,EX0026,Plank,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Bodyweight""]","[""Rectus Abdominis"", ""Transverse Abdominis""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,"Progress reps or load gradually only when prescribed work is completed with good technique, target effort, and adequate recovery.",[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015576,PLAN000883,1,3,Saturday,Training,Day 3 - Auto,Primary Compound,3,Validated alternative selected to reduce duplicate and redundant session programming.,"[""Pectoralis Major""]",1,EX0004,Push-Up,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Bodyweight""]","[""Pectoralis Major""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,"Progress reps or load gradually only when prescribed work is completed with good technique, target effort, and adequate recovery.",[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015577,PLAN000883,1,4,Wednesday,Training,Day 4 - Auto,Primary Compound,3,Validated alternative selected to reduce duplicate and redundant session programming.,"[""Core"", ""Shoulders (Deltoids)"", ""Quadriceps""]",1,EX0133,Bear Crawl,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Bodyweight""]","[""Core"", ""Shoulders (Deltoids)"", ""Quadriceps""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,"Progress reps or load gradually only when prescribed work is completed with good technique, target effort, and adequate recovery.",[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015578,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Primary Compound,5,primary-goal aligned; priority-muscle aligned; covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major"", ""Triceps Brachii""]",2,EX0242,Dumbbell Floor Press,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell""]","[""Pectoralis Major"", ""Triceps Brachii""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015579,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Primary Compound,4,primary-goal aligned; covers Vertical Pull; training-level compatible; equipment-compatible,"[""Latissimus Dorsi""]",1,EX0196,Machine Assisted Pull-Up,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Assisted Pull-Up Machine""]","[""Latissimus Dorsi""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015580,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Secondary Compound,3,covers Lunge; training-level compatible; equipment-compatible,"[""Quadriceps"", ""Gluteus Maximus""]",7,EX0135,Dumbbell Reverse Lunge,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell""]","[""Quadriceps"", ""Gluteus Maximus""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015581,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Secondary Compound,4,primary-goal aligned; covers Hinge; training-level compatible; equipment-compatible,"[""Hamstrings"", ""Gluteus Maximus""]",6,EX0042,Dumbbell Romanian Deadlift,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell""]","[""Hamstrings"", ""Gluteus Maximus""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015582,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Secondary Compound,5,primary-goal aligned; priority-muscle aligned; covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major""]",5,EX0002,Dumbbell Bench Press,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell"", ""Flat Bench""]","[""Pectoralis Major""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015583,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Secondary Compound,5,primary-goal aligned; priority-muscle aligned; covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major""]",4,EX0205,Flat Dumbbell Bench Press,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell"", ""Flat Bench""]","[""Pectoralis Major""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015584,PLAN000884,1,1,Monday,Training,Day 1 - Full Body,Secondary Compound,4,primary-goal aligned; covers Horizontal Pull; training-level compatible; equipment-compatible,"[""Latissimus Dorsi"", ""Rhomboids""]",3,EX0008,One-Arm Dumbbell Row,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell"", ""Flat Bench""]","[""Latissimus Dorsi"", ""Rhomboids""]",3,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015585,PLAN000884,1,2,Thursday,Training,Day 2 - Full Body,Primary Compound,4,primary-goal aligned; covers Vertical Push; training-level compatible; equipment-compatible,"[""Anterior Deltoid"", ""Triceps Brachii""]",2,EX0260,Single-Arm Dumbbell Push Press,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell""]","[""Anterior Deltoid"", ""Triceps Brachii""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015586,PLAN000884,1,2,Thursday,Training,Day 2 - Full Body,Primary Compound,4,primary-goal aligned; covers Horizontal Pull; training-level compatible; equipment-compatible,"[""Latissimus Dorsi"", ""Rhomboids"", ""Middle Trapezius""]",1,EX0204,Single-Arm Dumbbell Row,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell"", ""Flat Bench""]","[""Latissimus Dorsi"", ""Rhomboids"", ""Middle Trapezius""]",3,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00015587,PLAN000884,1,2,Thursday,Training,Day 2 - Full Body,Secondary Compound,3,covers Squat; training-level compatible; equipment-compatible,"[""Quadriceps"", ""Gluteus Maximus""]",5,EX0222,Dumbbell Split Squat,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Dumbbell""]","[""Quadriceps"", ""Gluteus Maximus""]",2,4,6,,RPE,8,150,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
